"","x"
"3285","California, USA"
"3286","Arlington, TX"
"3287","earth"
"3288","Palo Alto, CA"
"3289","Canada"
"3290","Brunson, SC"
"3291","United States"
"3292","Florida, USA"
"3293","San Antonio, TX"
"3294","New York, NY"
"3295","Indiana, USA"
"3296","Spokane, WA"
"3297","Stratton Nebraska "
"3298","Melbourne, Australia"
"3299","NYC"
"3300","Atlanta, GA"
"3301","Earth"
"3302","Houston, TX"
"3303","Salem, OR"
"3304","Silver Spring, MD"
"3305","Kenia "
"3306","Trump's America (Normal, U.S.)"
"3307","United States"
"3308","Northglenn, CO"
"3309","evol em"
"3310","Latta, SC"
"3311","Ohio USA "
"3312","Montréal, Québec"
"3313","Los Angeles, CA"
"3314","Franklinville, NJ"
"3315","Spain"
"3316","Las Vegas, NV"
"3317","Miami, FL"
"3318","Boston, MA"
"3319","USA"
"3320","Houston"
"3321","United Kingdom"
"3322","Palo Alto, CA"
"3323","Oklahoma, USA"
"3324","Maui Hawaii"
"3325","whitefish montana"
"3326","United States"
"3327","San Diego, CA"
"3328","Nairobi, Kenya"
"3329","<U+0001F343>"
"3330","United States"
"3331","secret lair below Reagan Libry"
"3332","Southeast USA"
"3333","Santa Clarita, CA"
"3334","Northwest "
"3335","Mechanicsburg, PA"
"3336","United States"
"3337","Hudson Valley, NY"
"3338","Under His Wings,Safely Abiding"
"3339","Canada"
"3340","South Tulsa"
"3341","Akron, OH"
"3342","South Los Angeles, Los Angeles"
"3343","St. Rose"
"3344","tx"
"3345","Las Vegas, NV"
"3346","Maryland, USA"
"3347","Washington"
"3348","somewhere sleeping "
"3349","nowhere"
"3350","  "
"3351","San Mateo County, California"
"3352","Fort Hood, TX"
"3353","Rockport, MA"
"3354","patriot stuck in a blue state"
"3355","Springfield, OH"
"3356","Ocala, Florida"
"3357","United States"
"3358","California, USA"
"3359","Hawaii, USA"
"3360","Merced, CA"
"3361","Arlington, TX"
"3362","arg"
"3363","Ridgecrest, CA"
"3364","United States"
"3365","Alexandria, LA"
"3366","Centex"
"3367","Reedley, CA"
"3368","United States"
"3369","Riverdale, CA"
"3370","United States"
"3371","Jamaica"
"3372","the wild wild west!!!"
"3373","Summerville, SC"
"3374","Westfield, IN"
"3375","Silicon Valley, CA"
"3376","Washington, USA"
"3377","Orange County, California"
"3378","Illinois, USA"
"3379","Arlington, TX"
"3380","kirkland, wa"
"3381","Heavenly Celestial Court "
"3382","Cedar Rapids, IA"
"3383","League City, TX"
"3384","Oregon, USA"
"3385","Los Angeles, CA "
"3386","Arkansas, USA"
"3387","Norway"
"3388","San Francisco, CA"
"3389","Utah, USA"
"3390","Texas, USA"
"3391","Texas, USA"
"3392","United States"
"3393","Bay Area, California"
"3394","East Texas Piney Woods"
"3395","Nevada, USA"
"3396","San Antonio, TX"
"3397","California, USA"
"3398","Gadong, Brunei Darussalam"
"3399","#BlackLivesMatter"
"3400","Long Beach, CA"
"3401","New York, USA"
"3402","Louisianna"
"3403","Missouri, USA"
"3404","God's Home State...ARKANSAS"
"3405","USA"
"3406","Mountain View, CA"
"3407","Berlin, Germany"
"3408","Texas, USA"
"3409","Portales, United States"
"3410","New York, NY"
"3411","Canadian, TX"
"3412","Tennessee, USA"
"3413","Docksta | Milano | Genova"
"3414","Dolly<U+0001F60C>"
"3415","Toronto , Ontario"
"3416","Colorado, USA"
"3417","Irvine, CA"
"3418","America"
"3419","Sherman, TX"
"3420","<U+0001F497>South Wales, NY<U+0001F497>"
"3421","Earth"
"3422","Hudsonville, MI"
"3423","Texas, USA"
"3424","Chicago, IL"
"3425","Brooklyn, New York, USA"
"3426","Los Angeles, CA"
"3427","AMERICA, 50 UNITED STATES"
"3428","evansville, indiana"
"3429","Franklin County, Ohio"
"3430","desoto / denton, tx"
"3431","wew"
"3432","United States"
"3433","Detroit, MI"
"3434","United States"
"3435","American Midwest"
"3436","Monterrey, Nuevo León"
"3437","Washington, D.C."
"3438","Oklahoma, USA"
"3439","Ann Arbor, MI"
"3440","Dallas, TX"
"3441","United States"
"3442","Timber Pines, FL/Wyoming County, NY"
"3443","United States"
"3444","Shreveport, LA"
"3445","Birmingham, AL"
"3446","United States"
"3447","Michigan, USA"
"3448","Connecticut"
"3449","Nashville, TN"
"3450","United States"
"3451","California, USA"
"3452","Buffalo, NY"
"3453","California, USA"
"3454","Montana"
"3455","Lewisville Texas"
"3456","Philadelphia, PA"
"3457","Washington, USA"
"3458"," #DarkSoulsRemastered "
"3459","Trump’s America!"
"3460","Bartlesville, OK"
"3461","Forest, VA"
"3462","Twitmo <U+0001F634> LA (Lower Alabama)"
"3463","Eden Prairie, MN"
"3464","usa"
"3465","Eastern WA/North Idaho"
"3466","Commiefornia"
"3467","Arizona, USA"
"3468","Great Falls, MT"
"3469","Orlando, Florida "
"3470","unbothered "
"3471","Birmingham, Alabama"
"3472","<U+0001F1FA><U+0001F1F8>StayTogether<U+0001F1FA><U+0001F1F8>"
"3473","San Antonio,Republic of Texas "
"3474","Texas"
"3475","Oklahoma"
"3476","Nevada, USA"
"3477","Kansas, USA"
"3478","Seattle, WA // sunny Cali .."
"3479","Hot Springs, AR"
"3480","San Antonio, TX"
"3481","NYC"
"3482","Los Angeles"
"3483","gab.ai. CoachBeth"
"3484","Enlightenment"
"3485","Los Angeles, CA"
"3486","Breckenridge, TX"
"3487","Racoon City"
"3488","pgh. pa"
"3489","Los Angeles, CA"
"3490","Nevada, USA"
"3491","Atlanta Georgia"
"3492","SW Florida"
"3493","Nairobi, Kenya"
"3494","Missouri, USA"
"3495","South Central Texas, USA"
"3496","Virginia, USA"
"3497","San Francisco"
"3498","AMERICA THE BEAUTIFUL!"
"3499","Orlando, FL"
"3500","<U+0001F199>"
"3501","Atlanta, GA"
"3502","Arizona, USA"
"3503","United States"
"3504","USA"
"3505","DFW, Texas"
"3506","toronto ontario she/her infj"
"3507","Portsmouth, OH"
"3508","Las Vegas, NV"
"3509","Victoria, TX"
"3510","new jersey"
"3511","Fort Worth, TX"
"3512","Pennsylvania"
"3513","Georgia, USA"
"3514","Beeville, TX"
"3515","United States"
"3516","Michigan, USA"
"3517","Middletown, MD"
"3518","Jersey"
"3519","Houston, TX"
"3520","La Candela, Durango"
"3521","fl"
"3522","Edmonton, Alberta"
"3523","Maryland, USA"
"3524","Wilkes-Barre, PA"
"3525","California, USA"
"3526","Toledo, Ohio"
"3527","California "
"3528","Chicago, IL"
"3529","SoCal"
"3530","Michigan, USA"
"3531","United States"
"3532","The girl from Ipanema"
"3533","California, USA"
"3534","usa flyover state"
"3535","Ohio, USA"
"3536","Washington, USA"
"3537","United States"
"3538","Florida & Indiana, USA"
"3539","Finland"
"3540","West Virginia"
"3541","Seattle, WA"
"3542","Texas"
"3543","Tinley Park, IL"
"3544","San Francisco, CA"
"3545","United States"
"3546","USA"
"3547","Battle Creek, MI"
"3548","Jersey"
"3549","Grand Prairie, TX"
"3550","United States"
"3551","Tennessee, USA"
"3552","san jose "
"3553","Tennessee "
"3554","The Wild West"
"3555","United States"
"3556","Clearwater, FL"
"3557","Las Vegas, NV"
"3558","World wide"
"3559","Pasco, WA"
"3560","Frisco, TX"
"3561","Stockton, CA"
"3562","Mercedes, TX"
"3563","California"
"3564","i wanna hug taylor swift"
"3565","Austin, TX"
"3566","Canada but MAGA supporter"
"3567","Baltimore, MD"
"3568","Michigan , made in the USA !"
"3569","Eagle, Idaho"
"3570","Irvine, CA"
"3571","SB"
"3572","Las Vegas NV"
"3573","Colorado Springs, Colorado"
"3574","Ooooooklahoma"
"3575","Nashua, NH"
"3576","Frontal Cortex "
"3577","Pennsylvania, USA"
"3578","United States"
"3579","ya just never know"
"3580","Clarksburg "
"3581","California"
"3582","Southern California"
"3583","Wolf City. Wyoming. "
"3584","Weslaco, TX"
"3585","AggTown ,TX "
"3586","Vinton, VA"
"3587","United States"
"3588","Every where"
"3589","Idaho, USA"
"3590","Florida, USA"
"3591","Colorado"
"3592","Colorado, USA"
"3593","Arizona, USA"
"3594","washington"
"3595","So Cal"
"3596","The Tea House"
"3597","Trumpland"
"3598","Yonkers, NY"
"3599","Missouri, USA"
"3600","Ontario, Canada"
"3601","Florida, USA"
"3602","Vermont, USA"
"3603","Georgetown, Texas"
"3604","#BuildTheWall <U+0001F44C>"
"3605","Earth"
"3606","Nowhere you need to know."
"3607","Texas"
"3608","Mill Valley, CA"
"3609","New York, NY"
"3610","United States"
"3611","The United States Of America "
"3612","United States"
"3613","United States Of Freedom"
"3614","United States"
"3615","Westmont, IL"
"3616","California"
"3617","Arkansas, USA"
"3618","Georgia, USA"
"3619","Washington"
"3620","THE BUCS & Tampa Bay Rays  "
"3621","47.000993, -124.160781"
"3622","Missouri, USA"
"3623","New York"
"3624","Somewhere hating on fraud."
"3625","Los Angeels, Ca"
"3626","Canada"
"3627","Oregon, USA"
"3628","United States"
"3629","las vegas nevada"
"3630","Emmett, ID"
"3631","Texas, USA"
"3632","Orange County, CA"
"3633","Panama"
"3634","Tennessee, USA"
"3635","Oregon, USA"
"3636","Abbott’s Great State of TX"
"3637","Texas, USA"
"3638","bkk"
"3639","Texas, USA"
"3640","Illinois, USA"
"3641","United States"
"3642","Greenville, MS"
"3643","Detroit, MI"
"3644","Cancun"
"3645","Broward County FL"
"3646","California, USA"
"3647","The Bahamas"
"3648","Maine, USA"
"3649","Wisconsin, USA"
"3650","Brooklyn, NYC"
"3651","North Carolina, USA"
"3652","Washington, DC"
"3653","Madison, WI"
"3654","Jersey City, NJ"
"3655","Mansfield, TX"
"3656","<U+5175><U+5EAB> <U+795E><U+6238><U+5E02> "
"3657","Montreal, Quebec Canada"
"3658","somewhere in the ocean "
"3659","Australia"
"3660","California "
"3661","New York, NY"
"3662","Paducah, KY"
"3663","Tulsa, Oklahoma"
"3664","Los Angeles, CA"
"3665","Hernando, MS"
"3666","Galveston, Indiana"
"3667","Louisiana, USA"
"3668","Maryland, USA"
"3669","New York, NY"
"3670","sby"
"3671","Carlisle, OH"
"3672","DeKalb, IL"
"3673","Texas "
"3674","Suomi"
"3675","Oklahoma, USA"
"3676","Fairfax, VA"
"3677","Nashville, TN"
"3678","Clemson, SC"
"3679","United States"
"3680","Nashville, TN"
"3681","Virginia, USA"
"3682","Henderson, NV"
"3683","Portland, Oregon"
"3684","Pennsylvania, USA"
"3685","Dallas, TX"
"3686","Houston TX"
"3687","Bloomington, MN"
"3688","Nashville, TN"
"3689","Minnesota, USA"
"3690","San Diego, CA"
"3691","Nixa, Mo"
"3692","Atlanta, GA"
"3693","Oro Valley, AZ"
"3694","California, USA"
"3695","New Jersey Shore"
"3696","California, USA"
"3697","San Antonio, TX"
"3698","Las Vegas, NV"
"3699","Oxford, AL"
"3700","In a mailbox somwhere"
"3701","Beverly Hills, CA"
"3702","3RD WARD"
"3703","Bemidji, MN"
"3704","Maryland"
"3705","Texas, USA"
"3706","Houston, TX"
"3707","Kansas, USA"
"3708","San Francisco, CA"
"3709","palm desert, california"
"3710","California, USA"
"3711","Michigan"
"3712","Detroit, MI"
"3713","Long Beach, CA"
"3714","United States"
"3715","Salinas"
"3716","Cibolo, TX"
"3717","Los Angeles"
"3718","Orange County, CA"
"3719","Chicago Burbs, IL"
"3720","Lafayette"
"3721","Puebla, México"
"3722","Reidland, KY"
"3723","United States"
"3724","Earth"
"3725","Minnesota, USA"
"3726","Celebration, FL"
"3727","Grand Prairie, TX"
"3728","New York, USA"
"3729","Barnet, London"
"3730","Palatka, FL"
"3731","Orange County, CA"
"3732","Newport-Morristown, TN"
"3733","North Bergen NJ"
"3734","New Jersey, USA"
"3735","Oklahoma City, OK"
"3736","Chicago, IL"
"3737","Staten Island, NY"
"3738","Hell, MI"
"3739","Los Angeles - South Bay"
"3740","Nashville"
"3741","United States"
"3742","Forney, TX"
"3743","Kansas, USA"
"3744","Fort Worth, TX"
"3745","Austin, TX"
"3746","Texas"
"3747","Australia"
"3748","USA"
"3749","Brooklyn, NY"
"3750","Toronto"
"3751","Ohio, USA"
"3752","Casper, WY"
"3753","Texas, USA"
"3754","Colorado, USA"
"3755","Beverly Hills, CA"
"3756","Gales Ferry, CT"
"3757","United States"
"3758","United States"
"3759","Utica, NY"
"3760","Cleveland "
"3761","Starkville, MS"
"3762","St. Catharines, Ontario"
"3763"," colorado dreaming "
"3764","Oklahoma City, OK"
"3765","Australia"
"3766","409, tx "
"3767","north"
"3768","Aiken County, SC"
"3769","West Allis, WI"
"3770","Edgewater, FL"
"3771","San Diego, CA"
"3772","Illinois, USA"
"3773","California"
"3774","Scottsdale, AZ"
"3775","Orlando, FL"
"3776","Wheeling, WV"
"3777","mansfield, tx"
"3778","Corpus Christi, TX"
"3779","Lower East Side, NYC"
"3780","New Mexico, USA"
"3781","Florida, USA"
"3782","texas"
"3783","Davie Florida"
"3784","in the lab <U+0001F392><U+0001F3C0>"
"3785","TX<U+2764><U+FE0F>"
"3786","Anaheim, CA"
"3787","Raleigh, NC"
"3788","Kaufman, TX"
"3789","Buffalo, NY"
"3790","Virginia, USA"
"3791","Virginia, USA"
"3792","Aurora,IL"
"3793","Oklahoma, USA"
"3794","Cincinnati, Ohio"
"3795","Australia"
"3796","Waco, TX"
"3797","Waxahachie, TX"
"3798","Elsa, TX"
"3799","Jasper, AL"
"3800","Texas"
"3801","Durham, NC"
"3802","California, USA"
"3803","Ireland"
"3804","Worcester, MA"
"3805","Thibodaux, La"
"3806","United States of America"
"3807","Tennessee, USA"
"3808","United States"
"3809","Lakeland, FL"
"3810","Minneapolis, MN"
"3811","Kansas, USA"
"3812","Monrovia, CA"
"3813","Australia"
"3814","Detroit"
"3815","Texas, USA"
"3816","Conway, AR"
"3817","Phoenix, AZ"
"3818","Rio Rancho, NM"
"3819","Louisville Ky"
"3820","San Francisco CA"
"3821","Parry Sound, Ontario"
"3822","Kitchener, Ontario"
"3823","Los Angeles"
"3824","softball field<U+0001F92A>"
"3825","Atlanta, GA"
"3826","Texas, USA"
"3827","Texas"
"3828","United States"
"3829","Indianapolis, IN"
"3830","Australia"
"3831","Franklinton, LA"
"3832","Lebanon, MO USA"
"3833","San Antonio, Texas"
"3834","<U+0001F319>"
"3835","honeymoon ãve."
"3836","North Carolina"
"3837","Texas, USA"
"3838","South Carolina, USA"
"3839","New Orleans, LA"
"3840","Breaux Bridge, LA"
"3841","Wisconsin, USA"
"3842","United States"
"3843","New Jersey, USA"
"3844","Greenville, SC"
"3845","Cascadia"
"3846","Georgia, USA"
"3847","Katy, TX"
"3848","Dallas, TX"
"3849","New Jersey, USA"
"3850","Humboldt County Ca"
"3851","Pittsburgh"
"3852","Omaha, NE "
"3853","San Marcos, TX"
"3854","Colorado Springs, CO"
"3855","Oklahoma, USA"
"3856","Long Island, New York"
"3857","Nantucket Ma"
"3858","KY"
"3859","Adelaide Hills, SA"
"3860","Kentucky, USA"
"3861","Louisiana, USA"
"3862","Whittier, CA"
"3863","Treaty Six"
"3864","Port Arthur, TX"
"3865","Nairobi"
"3866","Louisville, KY"
"3867","Australia"
"3868","Circleville, OH"
"3869","Oklahoma City, OK"
"3870","Santa Fe, New Mexico"
"3871","San Francisco, CA"
"3872","Arkansas, USA"
"3873","Los Angeles, CA"
"3874","New Hampshire, USA"
"3875","Pasadena, CA"
"3876","USA"
"3877","City of Angels "
"3878","Michigan, USA"
"3879","Prior Lake, MN"
"3880","Lafayette, LA"
"3881","Colorado, USA"
"3882","Richmond, VA"
"3883","Austin, Tx"
"3884","Jersey"
"3885","Knoxville, TN"
"3886","New York"
"3887","New York, NY"
"3888","Neptune"
"3889","Boston, MA"
"3890","Columbia SC"
"3891","Spirit of texas "
"3892","United States"
"3893","Jamaica"
"3894","Lawrence,Ma"
"3895","Staten Island NY"
"3896","Dallas, TX"
"3897","Mobile, AL"
"3898","Pumpkintown USA"
"3899","VA"
"3900","Albuquerque, NM"
"3901","Marina, CA"
"3902","Nassau, Bahamas"
"3903","Fort Collins, CO"
"3904","California, USA"
"3905","W/ Jo & Lilly<U+2764>"
"3906","Ohio"
"3907","Tuibin Ohlone land"
"3908","Southern Indiana"
"3909","Maryland"
"3910","Raleigh, NC"
"3911","Los Angeles"
"3912","Edina, MN"
"3913","San Antonio, TX"
"3914","Texas, USA"
"3915","Bay Area, CA"
"3916","United States"
"3917","Wells Fargo "
"3918","Las Vegas, NV"
"3919","houston texas"
"3920","Detroit, MI"
"3921","Terre Haute"
"3922","Richmond, TX"
"3923","Greenup, KY"
"3924","Hays, KS"
"3925","New York, New York"
"3926","Illinois"
"3927","DMV"
"3928","Nashville, Tn."
"3929","Chicago, Il"
"3930","Los Angeles, CA"
"3931","in the middle of the US"
"3932","Kentucky "
"3933","Tennessee, USA"
"3934","Katy, TX"
"3935","Chicago, IL"
"3936","Kentucky"
"3937","Oaklyn, NJ"
"3938","Piketon, OH"
"3939","Clayton, NC"
"3940","Miami, FL"
"3941","sheboygan wi"
"3942","Canada"
"3943","Lubbock, TX"
"3944","Long Island, NY"
"3945","california "
"3946","lamar"
"3947","USA"
"3948","United States"
"3949","Texas"
"3950","Arizona, USA"
"3951","<U+0001F529>Texas<U+0001F529>"
"3952","Angleton, TX"
"3953","Queens, NY"
"3954","Sydney, New South Wales"
"3955","New Orleans, La."
"3956","United States"
"3957","The United States of America"
"3958","Oregon, USA"
"3959","Sacramento, CA"
"3960","Austin, TX"
"3961","pennsylvania"
"3962","Uxbridge, MA"
"3963","North Carolina, USA"
"3964","Texas, USA"
"3965","Daytona Beach, FL"
"3966","Left coast."
"3967","Evans Mills, NY"
"3968","Mahone Bay, Nova Scotia"
"3969","New Hampshire, USA"
"3970","Pittsburgh, PA"
"3971","Midwest, USA"
"3972","United States"
"3973","Tulsa Metro, Oklahoma"
"3974","Texas, USA"
"3975","Right Behind You"
"3976","W/ tyberiASS"
"3977","Worldwide"
"3978","oklahoma"
"3979","Anaheim, CA"
"3980","Town of Little Wolf, WI"
"3981","The Republic of Texas "
"3982","Miss Lippy's Class"
"3983","Great Lakes"
"3984","Peekskill, NY"
"3985","Tennessee, USA"
"3986","San Marcos, CA"
"3987","Utah"
"3988","Florida"
"3989","Mansfield, TX"
"3990","United States "
"3991","Boulder, CO, USA"
"3992","Tennessee"
"3993","phoenix"
"3994","NE Ohio. Near Lake Erie."
"3995","Murrieta, CA"
"3996","Makanda IL"
"3997","East Bay, CA"
"3998","Mendenhall, Ms "
"3999","dallas, texas"
"4000","GA peach"
"4001","Dallas, TX"
"4002","Hatfield, MA"
"4003","United States"
"4004","In the sky, with diamonds"
"4005","Twin Falls , Idaho "
"4006","usa"
"4007","Asheville, NC"
"4008","Orlando, FL"
"4009","Silver Spring, Maryland, USA"
"4010","Punta Gorda, FL"
"4011","Virginia, USA"
"4012","San Antonio, TX"
"4013","Dallas, TX"
"4014","Nanuet, NY"
"4015","United States"
"4016","Kentucky"
"4017","Orlando, FL"
"4018","Massachusetts "
"4019","California, USA"
"4020","rabbit hole"
"4021","USA / Canada"
"4022","Santa Monica, CA"
"4023","United States"
"4024","CLT"
"4025","Pearl River, New York"
"4026","New City, NY"
"4027","Houston, TX"
"4028","New York, NY"
"4029","Edgewood, MD"
"4030","Collins, New York"
"4031","Illinois"
"4032","Mansfield, TX"
"4033","Neosho, MO"
"4034","Babylon, NY"
"4035","Toronto"
"4036","Austin, TX"
"4037","California, USA"
"4038","Alabama, USA"
"4039","Countryside, IL"
"4040","United States"
"4041","Dallas, Texas"
"4042","BLM"
"4043","Sunnyvale, TX"
"4044","Dallas, TX"
"4045","Oregon, USA"
"4046","Dallas, TX<U+0001F3D9>"
"4047","Najibabad, India"
"4048","Atlanta, GA"
"4049","Washington, DC"
"4050","Yorktown, NY"
"4051","Harrison, NY"
"4052","Mid Hudson Valley, NY"
"4053","Fenton, MI"
"4054","Hastings-on-Hudson, NY"
"4055","St Rose"
"4056","New York, NY"
"4057","New England"
"4058","Louisville, KY"
"4059","Nashville, TN"
"4060","Sag Harbor, New York"
"4061","Orangeville, Ontario"
"4062","Cincinnati, OH"
"4063","New York, NY"
"4064","Atlanta, GA"
"4065","Brewster, NY"
"4066","Tarrytown, NY"
"4067","Green Bay, WI"
"4068","Toledo, OH"
"4069","Malvern, PA"
"4070","Newport News, VA"
"4071","Bardstown KY"
"4072","Knoxville, TN"
