"","x"
"1076","Bakersfield, CA"
"1077","NY"
"1078","Norman, OK"
"1079","Virginia"
"1080","New Hampshire, USA"
"1081","San Francisco, CA"
"1082","Chicago, IL"
"1083","Pittsburgh, PA"
"1084","Pennsylvania, USA"
"1085","Canada"
"1086","North Carolina"
"1087","Regina, Saskatchewan"
"1088","Fort Worth, TX"
"1089","scotland"
"1090","London, UK"
"1091","Lancaster, CA"
"1092","Columbus, OH"
"1093","Montréal, Québec"
"1094","Sonora, California"
"1095","Sweden"
"1096","Indianapolis, IN"
"1097","Searcy, AR"
"1098","Ottawa, Ontario"
"1099","cloud9 <U+2601><U+FE0F>"
"1100","Canada"
"1101","Moore, OK"
"1102","Stillwater, Minnesota"
"1103","California, USA"
"1104","Crestview, FL"
"1105","North Carolina"
"1106","Rutgers University"
"1107","Cartersville Ga"
"1108","Prescott, Arizona"
"1109","Bakersfield CA"
"1110","Charming, California"
"1111","Austin, TX"
"1112","Colombia"
"1113","Norfolk, VA"
"1114","Lithonia"
"1115","Houston, TX"
"1116","Michigan, USA"
"1117","San Pedro, CA"
"1118","DM(V)"
"1119","MD"
"1120","icon by kujojoiyne"
"1121","Florida - USA"
"1122","Flagstaff, AZ"
"1123","Illinois, USA"
"1124","Gainesville, VA"
"1125","Bronx NY"
"1126","Canada"
"1127","hou$ton"
"1128","Greece"
"1129","Sacramento, CA"
"1130","Massachusetts, USA"
"1131","West Valley City, UT"
"1132","Dallas, TX"
"1133","San Diego, CA"
"1134","Atlantis"
"1135","Forest, VA"
"1136","Las Vegas, NV"
"1137","Dallas, TX"
"1138","Pluto"
"1139","Amman, Hashemite Kingdom of Jo"
"1140","Wilmington College"
"1141","Milwaukee"
"1142","Independence, MO"
"1143","Toluca-Puebla, México"
"1144","United States"
"1145","Spanish Harlem, NYC"
"1146","Rochester,MN"
"1147","California, USA"
"1148","Toronto, Ontario"
"1149","in route"
"1150","Oklahoma, USA"
"1151","Florida, USA"
"1152","Indy"
"1153","Toronto, Canada"
"1154","Kentucky"
"1155","Georgia, USA"
"1156","Cambridge, UK"
"1157","Texas"
"1158","Missouri City, TX"
"1159","Scituate, MA"
"1160","Fort Lauderdale, FL"
"1161","United States"
"1162","Boston, MA"
"1163","Navarre, FL"
"1164","Columbus, OH"
"1165","Montreal"
"1166","Bronx, NY"
"1167","Allen, TX"
"1168","United States"
"1169","New York"
"1170","Massachusetts, USA"
"1171","Archer Lodge, NC"
"1172","Laredo, TX"
"1173","Abilene, KS"
"1174","Beaumont, TX"
"1175","Toronto, Ontario"
"1176","Indianapolis, IN"
"1177","Navarre, FL"
"1178","Florida"
"1179","Ohio"
"1180","ireland"
"1181","Corpus Christi, TX"
"1182","United States"
"1183","Los Angeles, CA"
"1184","Minneapolis"
"1185","Ohio, USA"
"1186","Toronto, Ontario"
"1187","Burlington, Ontario"
"1188","Phoenix"
"1189","Los Angeles, CA"
"1190","Santa Clara"
"1191","Maryland, USA"
"1192","Naples, FL, USA"
"1193","Somewhere in North Texas"
"1194","Veneta, OR"
"1195","Toronto, Ontario"
"1196","Texas, USA"
"1197","Pasadena, MD"
"1198","Pennsylvania, USA"
"1199","Oregon, USA"
"1200","centerville va"
"1201","Los Angeles, CA"
"1202","New York, NY"
"1203","United States"
"1204","Lauderhill, FL"
"1205","SAVAGE MARYLAND"
"1206","california "
"1207","Syracuse, NY"
"1208","Norfolk, VA"
"1209","Connecticut, USA"
"1210","North Carolina, USA"
"1211","Indianapolis"
"1212","United States"
"1213","Marathon, Ontario"
"1214","NV"
"1215","Iowa, USA"
"1216","Patterson, CA"
"1217","New York, USA"
"1218","Indianapolis,IN"
"1219","Tennessee, USA"
"1220","chicago"
"1221","Live Free Or Die"
"1222","Miami, Florida"
"1223","San Antonio, TX"
"1224","Austin, TX"
"1225","Houston, TX"
"1226","Woodland Park, CO"
"1227","Massachusetts, USA"
"1228","Pennsylvania"
"1229","Canada"
"1230","Ohio"
"1231","Princeton, NJ"
"1232","Unknown"
"1233","Cincinnati"
"1234","Lee's Summit, Missouri"
"1235","Strawberry Fields"
"1236","Washington, DC"
"1237","South Bend, IN"
"1238","Ontario, Canada"
"1239","California"
"1240","wyandotte,Ok"
"1241","Porthmadog Gwynedd N. Wales"
"1242","Miami, FL"
"1243","Kerrville, TX"
"1244","ny • fl"
"1245","Ft Worth Texas "
"1246","Irvine, CA"
"1247","United States"
"1248","Georgia, USA"
"1249","West Virginia"
"1250","Los Angeles"
"1251","3rd planet from the Sun"
"1252","Bucks County, PA"
"1253","California, USA"
"1254","Toronto, Ontario"
"1255","TX"
"1256","Brooklyn, NY"
"1257","Chicago, IL"
"1258","San Antonio, TX"
"1259","Los Angeles"
"1260","Henrico, VA"
"1261","Grand Rapids"
"1262","North Carolina, USA"
"1263","USA"
"1264","Mississippi, USA"
"1265","Cornwall "
"1266","Occupied Cherokee Land"
"1267","St Cloud, FL"
"1268","USA"
"1269","Ames, IA"
"1270","Dreamland"
"1271","New Mexico, USA"
"1272","United States"
"1273","South Florida "
"1274","Queens, NY"
"1275","jedi temple"
"1276","Youngstown, OH"
"1277","Near Asheville, NC"
"1278","Los Angeles, CA"
"1279","lexington, ky"
"1280","Appleton, Wisconsin"
"1281","New York, New York"
"1282","Gulf Shores, AL"
"1283","zapopan jalisco mexico "
"1284","Maryland"
"1285","Cape Girardeau, MO"
"1286","Indianapolis, IN"
"1287","happiness <U+2600><U+FE0F>"
"1288","Wakanda"
"1289","California, USA"
"1290","Kingston, NY 12401"
"1291","San Jose, CA"
"1292","World"
"1293","Maryville, MO"
"1294","Providence, RI"
"1295","New Jersey, USA"
"1296","Birmingham"
"1297","Limehouse, Ontario"
"1298","Georgia"
"1299","California"
"1300","San Antonio, TX"
"1301","Newark, NJ"
"1302","Washington, D.C."
"1303","Woody Creek, CO"
"1304","Katy, TX"
"1305","Orlando, FL"
"1306","U.S.A<U+0001F37B><U+0001F1FA><U+0001F1F8>"
"1307","California, USA"
"1308","California"
"1309","Orange County, CA"
"1310","East Texas"
"1311","YYZ"
"1312","Sip"
"1313","Santa Cruz, CA"
"1314","3<U+FE0F><U+20E3>1<U+FE0F><U+20E3>7<U+FE0F><U+20E3>"
"1315","SLIDELL, LA"
"1316","Kansas City, MO"
"1317","Jamaica"
"1318","NYC/LA"
"1319","Minneapolis, MN "
"1320","Indiana, USA"
"1321","San Luis Obispo"
"1322","Dallas, TX"
"1323","Saturn"
"1324","Los Angeles, CA"
"1325","Detroit, MI"
"1326","Pensacola, FL"
"1327","Istanbul, Türkiye"
"1328","México"
"1329","CPH"
"1330","Chicago, IL"
"1331","Washington, DC"
"1332","Nashville, TN"
"1333","Prescott, WI"
"1334","MidWest, USA"
"1335","Oakland, CA"
"1336","Louisville, KY"
"1337","Philadelphia, PA"
"1338","<U+0001F1E9><U+0001F1F4><U+0001F1F8><U+0001F1FB>"
"1339","Sarajevo"
"1340","Taco bell<U+0001F60D>"
"1341","México y el Mundo"
"1342","bangalore."
"1343","Chicago, IL"
"1344","Colorado Springs, CO"
"1345","Maryland, USA"
"1346","Las Vegas, Nevada"
"1347","Missouri, USA"
"1348","Georgia, USA"
"1349","Portland, TX"
"1350","Los Angeles"
"1351","Texas, USA"
"1352","Las Vegas"
"1353","Live Free Or Die State"
"1354","Houston, TX"
"1355","Lima, Peru"
"1356","Los Angeles, CA"
"1357","Los Angeles, CA"
"1358","Hollywood, California"
"1359","Jamaica"
"1360","Burlington, VT"
"1361","Jamaica"
"1362","Jamaica"
"1363","East Houston"
"1364","Your BitCh GUts <U+0001F62C>"
"1365","Australia"
"1366","Warren County, Ohio"
"1367","Canada"
"1368","Ohio, USA"
"1369","Sterling, KS"
"1370","Souf Florida, USA"
"1371","California, USA"
"1372","Canada"
"1373","Latin America"
"1374","Toronto"
"1375","nyc // nj "
"1376","Las Vegas, NV"
"1377","Charlotte, NC"
"1378","Colorado"
"1379","skipping between phx & iowa "
"1380","Republic of Texas"
"1381","Tampa, FL"
"1382","Raleigh, NC"
"1383","S.F Bay Area, CA."
"1384","Colorado, USA"
"1385","México"
"1386","Marshall Islands"
"1387","N 40°59' 0'' / W 80°25' 0''"
"1388","Escondido, CA"
"1389","Carmel, IN"
"1390","Georgia"
"1391","Charlotte, NC"
"1392","San Diego, CA"
"1393","Chicago, IL"
"1394","Ontario"
"1395","<U+2605><U+2605> tøp - 15.02.19 <U+2605><U+2605>"
"1396","North Carolina"
"1397","California, USA"
"1398","Austin, TX"
"1399","Illinois, USA"
"1400","Waldorf, MD"
"1401","Wylie//Lubbock"
"1402","Washington, D.C."
"1403","Houston, TX"
"1404","USA"
"1405","Providence, RI"
"1406","Durham, United Kingdom"
"1407","Los Angeles, CA"
"1408","Daytona Beach, FL"
"1409","NJ"
"1410","Gilbert, AZ"
"1411","San Francisco, CA"
"1412","Louisville, KY"
"1413","Washington, USA"
"1414","Stanford University"
"1415","Los Angeles"
"1416","Washington DC"
"1417","Los Angeles"
"1418","kate.woodsome@washpost.com"
"1419","Chicago"
"1420","Kansas City, MO"
"1421","Katy, Texas"
"1422","Missoula, MT"
"1423","Philadelphia, PA"
"1424","Montréal, Québec"
"1425","Toronto,ON"
"1426","Washington, DC"
"1427","Earth"
"1428","Canada"
"1429","United States"
"1430","sj, ca"
"1431","Hell, MI"
"1432","Bronx, NY"
"1433","Tennessee, USA"
"1434","Reno, NV"
"1435","Houston, TX"
"1436","Cleveland, Ohio"
"1437","Indianapolis, IN"
"1438","Cincinnati, OH"
"1439","Maryland, USA"
"1440","Saginaw MI"
"1441","San Francisco"
"1442","Brownsville, PA"
"1443","Sanger, CA"
"1444","Southeast"
"1445","Uniontown, PA"
"1446","Switzerland"
"1447","Oakland, CA"
"1448","Oregon, USA"
"1449","Jamaica"
"1450","Tennessee, USA"
"1451","Baton Rouge, LA"
"1452","Toronto, Ontario"
"1453","Ann Arbor, MI"
"1454","austin, tx"
"1455","Connecticut, USA"
"1456","Los Angeles, CA"
"1457","Durham, England"
"1458","Ontario, CA"
"1459","Edgewater, NJ"
"1460","Brockport, NY "
"1461","Atlanta, GA"
"1462","Michigan, USA"
"1463","Indianapolis, IN"
"1464","Dayton, OH"
"1465","Los Angeles, CA"
"1466","Chicago, IL"
"1467","Horsham, PA"
"1468","San Antonio, TX"
"1469","East Lansing, MI"
"1470","Canada"
"1471","Delaware, USA"
"1472","Los Angeles, CA"
"1473","Ohio "
"1474","United States"
"1475","Atlanta, Ga"
"1476","Dayton Ohio"
"1477","Illinois, USA"
"1478","New York, NY"
"1479","Seattle, WA"
"1480","Collingwood On."
"1481","Toronto, Ontario"
"1482","Essex"
"1483","Bay Shore, NY"
"1484","Belgium"
"1485","Raleigh, NC"
"1486","United States"
"1487","San Diego, CA"
"1488","Alabama, USA"
"1489","08.05.18, 12.08.18, 04.12.19"
"1490","Brooklyn, NY"
"1491","sanger, california"
"1492","Dallas, TX"
"1493","Clinton, Iowa"
"1494","Cincinnati,OH"
"1495","the starz"
"1496","North Bay, Ontario"
"1497","Las Vegas, NV"
"1498","33704"
"1499","USA"
"1500","Phoenix, AZ"
"1501","Kansas, USA"
"1502","Toronto, Ontario"
"1503","Sydney, Australia"
"1504","Hell, MI"
"1505","North Carolina, USA"
"1506","Queens, NY"
"1507","Nevada, USA"
"1508","Queensland, Australia"
"1509","Dallas, TX"
"1510","Manhattan, NY"
"1511","Arizona"
"1512","The Woodlands TX"
"1513","CLE"
"1514","New York, New York"
"1515","Toronto, Ontario"
"1516","United States"
"1517","Lawrenceville, GA"
"1518","Pennsylvania, USA"
"1519","Dallas, TX"
"1520","Valdosta, GA"
"1521","Austin, TX"
"1522","Houston, TX"
"1523","Oakland, CA"
"1524","United States "
"1525","Ohio, USA"
"1526","Little Rock, Arkansas"
"1527","the American west"
"1528","Mobile, AL"
"1529","Earth"
"1530","Ireland"
"1531","Jasper, Alabama & Satsuma, Ala"
"1532","Georgia, USA"
"1533","SW Michigan"
"1534","Global"
"1535","Colorado"
"1536","Denton, TX"
"1537","Williamsburg, VA"
"1538","Hogwarts"
"1539","CONYERS, GA"
"1540","St. Paul, MN"
"1541","Phoenix, AZ"
"1542","Miami, New York, Los Angeles"
"1543","Sonoma County, California"
"1544","Somewhere in Okc"
"1545","New York, NY"
"1546","New York City"
"1547"," GREAT State of OHIO GO BUCKS "
"1548","Tampa, Florida"
"1549","New York, USA"
"1550","Belgium"
"1551","Columbus, OH"
"1552","Minnesota "
"1553","USA"
"1554","Texas, USA"
"1555","Gulfport, MS"
"1556","Talladega, AL"
"1557","Washington, D.C."
"1558","Texas, USA"
"1559","Yellowknife, Northwest Territo"
"1560","Houston, Texas"
"1561","Fort Worth, TX"
"1562","Knoxville, TN"
"1563","Las Vegas, NV"
"1564","Houston, TX"
"1565","Florida, USA"
"1566","Rip City, Oregon"
"1567","Earth"
"1568","Oakland, CA"
"1569","Kentucky "
"1570","Hamilton, Ontario"
"1571","Houston, TX"
"1572","Boston, MA"
"1573","Columbus, OH"
"1574","Scotland"
"1575","Logansport, IN"
"1576","Tx"
"1577","Ontario, Canada"
"1578","Ft. Wayne, IN"
"1579","OPKS"
"1580","United States"
"1581","Cincinnati, OH"
"1582","Montreal"
"1583","Philadelphia, PA"
"1584","New York City"
"1585","Hermosillo, Sonora"
"1586","Kampala, Uganda"
"1587","United States"
"1588","Charlotte, NC"
"1589","Ottawa, On"
"1590","Cleveland, OH"
"1591","Toronto"
"1592","Clovis, NM"
"1593","Pittsburgh, PA"
"1594","Santiago,Chile"
"1595","Florida"
"1596","Maryland, USA"
"1597","San Francisco, CA"
"1598","Gadsden, AL 256"
"1599","Buffalo, NY"
"1600","Malta"
"1601","New York, USA"
"1602","Toronto"
"1603","Muskegon, Mi"
"1604","USA"
"1605","Florham Park, NJ"
"1606","Pennsylvania, USA"
"1607","Georgia"
"1608","New York City"
"1609","Illinois, USA"
"1610","Toronto, Ontario"
"1611","Maryland"
"1612","Kansas City, KS"
"1613","Toronto"
"1614","Northeast Ohio"
"1615","Buffalo, NY"
"1616","St Joseph, MO"
"1617","Texas, USA"
"1618","Cincinnati, OH"
"1619","Egg Harbor City, NJ"
"1620","Red Bank, New Jersey"
"1621","Richmond, Virginia"
"1622","Decatur, AL"
"1623","St George, UT"
"1624","Holland, MI"
"1625","Long Island"
"1626","Fullerton, CA"
"1627","Evansville, IN"
"1628","Sanctuary"
"1629","Northampton, MA"
"1630","Los Angeles, CA"
"1631","East Oakland CA"
"1632","los angeles, bitch"
"1633","United States"
"1634","Atlanta, GA"
"1635","San Diego, CA"
"1636","North Dakota"
"1637","United States"
"1638","San Antonio, TX"
"1639","Swedish Sleep Medicine-Seattle"
"1640","San Francisco Bay Area, CA"
"1641","Blue Springs, MO"
"1642","Dallas, TX"
"1643","Atlanta, GA"
"1644","Boulder, CO"
"1645","704 <U+0001F697> 919"
"1646","Somerset, TX"
"1647","Columbus, OH"
"1648","Freehold, NJ"
"1649","Pittsburgh, PA"
"1650","Tupelo, MS"
"1651","illinois "
"1652","Indiana, USA"
"1653","On a Plane <U+2708><U+FE0F>"
"1654","Chicago, IL"
"1655","Nigeria "
"1656","Minnesota, USA"
"1657","United States"
"1658","Los Angeles, CA"
"1659","Missouri, USA"
"1660","St Petersburg, FL"
"1661","MD "
"1662","Lafayette, LA"
"1663","Chicago, USA "
"1664","San Antonio, TX"
"1665","Silver Spring, MD"
"1666","Pensacola,FL / South Cakalaki"
"1667","Charlotte, NC"
"1668","Durham, NC"
"1669","Dansville, NY"
"1670","Seattle, Washington"
"1671","Nebraska, USA"
"1672","Edmonton, Alberta"
"1673","Northampton, England"
"1674","Adel, Iowa"
"1675","Orlando"
"1676","New York"
"1677","Canada"
"1678","Sacramento, CA"
"1679","Copley, OH"
"1680","Beverly, Chicago"
"1681","Orange, CA"
"1682","TEXAS"
"1683","Bakersfield, California"
"1684","Oregon"
"1685","Enjoying the view "
"1686","Pittsburg, KS"
"1687","Den, CO"
"1688","Cranston RI"
"1689","PDX/Chicago"
"1690","San Jose, CA"
"1691","Chapel Hill, NC"
"1692","active retweeters get followed"
"1693","Mississippi, USA"
"1694","USA"
"1695","<U+E42A><U+E03D>"
"1696","Usmate Velate (MB)"
"1697","California, USA"
"1698","West Virginia University"
"1699","louisiana "
"1700","Providence, RI"
"1701","Wisconsin, USA"
"1702","Idaho"
"1703","canada"
"1704","Manhattan, KS"
"1705","Alexandria, VA"
"1706","Florida, USA"
"1707","Canada"
"1708","Hamilton, Ontario"
"1709","McMaster University, Canada"
"1710","San Jose, CA"
"1711","Miami, FL"
"1712","San Antonio, TX"
"1713","Milwaukie, OR and Tuttle Ok"
"1714","Guadalajara, Jalisco, Mexico"
"1715","Houston, TX"
"1716","San Antonio, TX"
"1717","Ottawa ON"
"1718","Galveston, TX"
"1719","Tampa"
"1720","Funky Town, TX"
"1721","Cleveland, OH"
"1722","Long Branch, NJ"
"1723","North Carolina, USA"
"1724","518 CapCity "
"1725","New York, NY"
"1726","Half way to the moon"
"1727","Pensacola"
"1728","Mississippi, USA"
"1729","Perris, CA"
"1730","Ca"
"1731","Kennesaw State University"
"1732","Manhattan, KS"
"1733","Seguin, Texas"
"1734","The Region"
"1735","Los Angeles, CA"
"1736","Camp Hill, PA"
"1737","Santa Monica, CA"
"1738","Washington, USA"
"1739","Dallas TX <U+2708><U+FE0F> Denver CO"
"1740","Dallas, TX"
"1741","California, USA"
"1742","{they/them}"
"1743","dec, al"
"1744","New York, USA"
"1745","Joplin, MO"
"1746","United States"
"1747","lowell, ma "
"1748","Canton, MI"
"1749","Phoenix, Arizona"
"1750","Baltimore MD"
"1751","KY"
"1752","Canada"
"1753","Huntersville, NC"
"1754","Toronto"
"1755","Out with her"
"1756","Sur de la Florida"
"1757","'Merica"
"1758","California, USA"
"1759","Washington, DC"
"1760","San Francisco"
"1761","Montgomery, AL"
"1762","Na b..."
"1763","Fresno"
"1764","Fond du Lac, WI"
"1765","Berea, KY "
"1766","Buena, NJ"
"1767","New York City"
"1768","Maryland"
"1769","Opinionist"
"1770","Washington, DC"
"1771","Ontario, Canada"
"1772","Boston, MA"
"1773","Orlando, FL"
"1774","Kansas City, MO"
"1775","Durham, NC"
"1776","Dallas, TX"
"1777","West Islip, NY"
"1778","Brooklyn"
"1779","Ontario, Canada"
"1780","New York, NY"
"1781","Ohio"
"1782","Detroit,Michigan"
"1783","Los Angeles, CA"
"1784","United States"
"1785","Hampton, VA"
"1786","District of Columbia, USA"
"1787","Fetching means of production"
"1788","Canal Winchester, OH"
"1789","TEXAS"
"1790","Michigan/WSU"
"1791","Palo Alto, CA"
"1792","United Kingdom"
"1793","Miami, FL"
"1794","Illinois, USA"
"1795","Houston, Tx <U+27A1><U+FE0F> Austin, Tx<U+0001F4CD>"
"1796","Toronto"
"1797","Indiana, USA"
"1798","Tulsa, OK"
"1799","Nashville,TN"
"1800","Bloomfield"
"1801","United States of Stupidity "
"1802","Nashville, TN"
"1803","iPhone: 41.954830,-86.448944"
"1804","San Antonio Tx"
"1805","New Delhi, India"
"1806","Los Angeles"
"1807","North Carolina"
"1808","Newport Beach, CA"
"1809","Nashville, TN"
"1810","Ohio"
"1811","Planet Earth"
"1812","Helotes, TX"
"1813","Atlanta, GA"
"1814","Kansas, USA"
"1815","Denver, CO"
"1816","Boston, MA"
"1817","Indianapolis, Indiana"
"1818","Baltimore, MD"
"1819","Havre de Grace, MD"
"1820","Michigan, USA"
"1821","A small town, OR"
"1822","San Diego, CA"
"1823","Houston, TX"
"1824","NC, USA, Earth, Sol, Milky Way, Laniakea"
"1825","Fleming Island, FL"
"1826","California"
"1827","Here"
"1828","East St Louis, IL"
"1829","Cape May, NJ"
"1830","Ontario, Canada"
"1831","Suomi"
"1832","Burbank, CA"
"1833","Marina del Rey, CA"
"1834"," USA"
"1835","Detroit, MI"
"1836","St. Louis"
"1837","Chicago, IL"
"1838","Ottawa, ON"
"1839","Memphis, TN"
"1840","West Virginia, USA"
"1841","Dania Beach, FL"
"1842","Detroit, MI"
"1843","District of Columbia, USA"
"1844","<U+0001F308><U+2728>"
"1845","Killeen, TX"
"1846","Jamaica"
"1847","Toronto"
"1848","Barrie, Ontario"
"1849","San Antonio, TX"
"1850","Canada"
"1851","Aurora, CO"
"1852","New Cumberland, PA"
"1853","United States"
"1854","Wade County but up"
"1855","Canada"
"1856","United States"
"1857","Glendale, CA"
"1858","Pittsburgh, PA"
"1859","Boulder, CO"
"1860","Houston, TX"
"1861","nowhere"
"1862","Texas"
"1863","Los Angeles, CA"
